State,FIPS,County,Longitude,Latitude,happening,human
MN,27145,Stearns,–94.610482,45.555235,63.797,48.575
MN,27147,Steele,–93.220453,44.015261,66.423,51.335
MN,27149,Stevens,–95.992315,45.593461,69.943,51.563
MN,27151,Swift,–95.690398,45.27545,68.765,51.022
MN,27153,Todd,–94.900576,46.066569,64.846,48.083
MN,27155,Traverse,–96.475049,45.76984,69.76,52.859
MN,27157,Wabasha,–92.233341,44.289693,67.141,50.994
MN,27159,Wadena,–94.988331,46.586784,62.218,45.665
MN,27161,Waseca,–93.589844,44.01846,65.785,48.524
MN,27163,Washington,–92.890117,45.037929,68.472,55.311
MN,27165,Watonwan,–94.614128,43.978366,68.277,51.733
MN,27167,Wilkin,–96.476657,46.362335,63.912,46.765
MN,27169,Winona,–91.776708,43.982268,70.726,53.25
MN,27171,Wright,–93.966397,45.175091,63.486,45.657
MN,27173,Yellow Medicine,–95.862756,44.715736,67.22,49.912
MS,28001,Adams,–91.351781,31.486218,69.309,49.576
MS,28003,Alcorn,–88.581014,34.886648,56.998,41.347
MS,28005,Amite,–90.795542,31.203933,66.285,47.581
MS,28007,Attala,–89.588622,33.09047,65.777,46.302
MS,28009,Benton,–89.200029,34.810773,61.734,44.828
MS,28011,Bolivar,–90.884476,33.799278,73.925,55.157
MS,28013,Calhoun,–89.337114,33.936634,63.193,45.706
MS,28015,Carroll,–89.918887,33.440795,58.447,41.786
MS,28017,Chickasaw,–88.945808,33.921654,67.317,48.206
MS,28019,Choctaw,–89.251332,33.345964,54.903,39.872
MS,28021,Claiborne,–90.915424,31.97281,74.067,54.14
MS,28023,Clarke,–88.685964,32.048448,66.783,48.881
MS,28025,Clay,–88.783326,33.661734,69.13,50.285
MS,28027,Coahoma,–90.603165,34.22867,74.189,53.357
MS,28029,Copiah,–90.448758,31.866915,68.318,49.872
MS,28031,Covington,–89.548897,31.633331,63.231,45.354
MS,28033,DeSoto,–89.993240,34.874266,61.301,45.58
MS,28035,Forrest,–89.259447,31.18858,68.051,50.15
MS,28037,Franklin,–90.895884,31.477798,62.595,44.827
MS,28039,George,–88.642268,30.855431,58.609,41.26
MS,28041,Greene,–88.634811,31.212846,59.925,42.575
MS,28043,Grenada,–89.802740,33.770031,65.839,47.685
MS,28045,Hancock,–89.479850,30.391437,58.92,43.067
MS,28047,Harrison,–89.083376,30.416536,63.005,47.613
MS,28049,Hinds,–90.465900,32.267924,69.763,53.057
MS,28051,Holmes,–90.091197,33.125942,72.905,52.605
MS,28053,Humphreys,–90.523911,33.132978,72.181,51.805
MS,28055,Issaquena,–90.988552,32.754977,70.553,50.499
MS,28057,Itawamba,–88.363127,34.281075,55.005,39.895
MS,28059,Jackson,–88.619991,30.458491,63.192,45.419
MS,28061,Jasper,–89.119430,32.016989,67.837,48.936
MS,28063,Jefferson,–91.043878,31.733633,72.929,52.542
MS,28065,Jefferson Davis,–89.826626,31.564734,67.998,49.263
MS,28067,Jones,–89.167262,31.621044,61.34,45.164
MS,28069,Kemper,–88.625631,32.750136,70.33,50.593
MS,28071,Lafayette,–89.485903,34.349298,66.574,48.299
MS,28073,Lamar,–89.514952,31.197135,59.236,43.364
MS,28075,Lauderdale,–88.660449,32.403998,65.336,46.408
MS,28077,Lawrence,–90.107530,31.550009,64.491,47.036
MS,28079,Leake,–89.522568,32.753268,65.849,47.311
MS,28081,Lee,–88.680887,34.288965,63.383,47.04
MS,28083,Leflore,–90.294934,33.54979,71.785,51.755
MS,28085,Lincoln,–90.453566,31.535216,63.051,46.209
MS,28087,Lowndes,–88.439723,33.471424,66.671,48.238
MS,28089,Madison,–90.034160,32.63437,67.763,49.827
MS,28091,Marion,–89.821736,31.230126,63.152,45.226
MS,28093,Marshall,–89.504231,34.76619,68.872,50.385
MS,28095,Monroe,–88.485038,33.89003,62.739,45.102
MS,28097,Montgomery,–89.639625,33.500714,62.981,45.095
MS,28099,Neshoba,–89.119274,32.752518,63.842,45.167
MS,28101,Newton,–89.118412,32.40197,62.482,44.416
MS,28103,Noxubee,–88.565787,33.10627,73.451,52.799
MS,28105,Oktibbeha,–88.876151,33.422313,70.416,51.278
MS,28107,Panola,–89.963065,34.365205,65.147,46.851
MS,28109,Pearl River,–89.586832,30.773791,57.131,41.461
MS,28111,Perry,–88.988755,31.169307,57.457,42.195
MS,28113,Pike,–90.397725,31.177517,70.3,49.939
MS,28115,Pontotoc,–89.037239,34.227081,59.991,44.818
MS,28117,Prentiss,–88.522240,34.620866,58.614,42.918
MS,28119,Quitman,–90.290525,34.25264,72.994,52.546
MS,28121,Rankin,–89.946552,32.262057,60.443,44.068
MS,28123,Scott,–89.533209,32.427127,66.677,48.715
MS,28125,Sharkey,–90.827388,32.89249,74.573,54.86
MS,28127,Simpson,–89.917707,31.902503,64.482,46.279
MS,28129,Smith,–89.494973,32.019034,56.66,41.463
MS,28131,Stone,–89.112297,30.790184,61.661,45.363
MS,28133,Sunflower,–90.595090,33.605529,73.191,53.742
MS,28135,Tallahatchie,–90.172833,33.955891,68.739,50.556
MS,28137,Tate,–89.943105,34.649553,63.16,45.486
MS,28139,Tippah,–88.918819,34.763618,57.291,42.886
MS,28141,Tishomingo,–88.236067,34.737699,56.462,41.203
MS,28143,Tunica,–90.371770,34.652201,71.722,51.434
MS,28145,Union,–89.002300,34.489101,60.301,43.784
MS,28147,Walthall,–90.103431,31.164492,67.808,50.743
MS,28149,Warren,–90.851791,32.357005,68.619,49.6
MS,28151,Washington,–90.944430,33.273131,74.524,54.166
MS,28153,Wayne,–88.682057,31.64476,64.752,46.688
MS,28155,Webster,–89.283836,33.612048,60.057,42.624
MS,28157,Wilkinson,–91.325567,31.160249,72.876,52.998
MS,28159,Winston,–89.037391,33.078724,67.116,48.354
MS,28161,Yalobusha,–89.703793,34.030669,64.32,46.197
MS,28163,Yazoo,–90.387928,32.765675,68.622,50.272
MO,29001,Adair,–92.603592,40.190666,66.329,48.549
MO,29003,Andrew,–94.803551,39.988863,63.23,47.652
MO,29005,Atchison,–95.437555,40.431846,56.208,41.661
MO,29007,Audrain,–91.843415,39.21448,63.063,46.542
MO,29009,Barry,–93.834326,36.699378,60.046,44.697
MO,29011,Barton,–94.344089,37.500799,57.6,42.019
MO,29013,Bates,–94.339246,38.257217,59.946,44.729
MO,29015,Benton,–93.287942,38.301036,62.28,46.297
MO,29017,Bollinger,–90.024601,37.318349,59.903,44.482
MO,29019,Boone,–92.310779,38.989657,72.755,54.29
MO,29021,Buchanan,–94.808173,39.66037,66.216,50.772
MO,29023,Butler,–90.403130,36.71518,59.34,44.151
MO,29025,Caldwell,–93.979179,39.658998,61.675,45.262
MO,29027,Callaway,–91.924089,38.835966,63.97,48.22
MO,29029,Camden,–92.765138,38.031995,62.524,45.144
MO,29031,Cape Girardeau,–89.684908,37.383882,61.334,45.871
MO,29033,Carroll,–93.500227,39.427375,60.664,44.516
MO,29035,Carter,–90.945626,36.944783,62.75,47.225
MO,29037,Cass,–94.354242,38.647159,63.679,47.12
MO,29039,Cedar,–93.850014,37.733655,59.379,43.692
MO,29041,Chariton,–92.961621,39.517969,56.633,42.568
MO,29043,Christian,–93.187614,36.969739,59.602,44.103
MO,29045,Clark,–91.729472,40.407275,64.166,48.199
MO,29047,Clay,–94.421502,39.315551,67.338,50.728
MO,29049,Clinton,–94.395803,39.608723,62.381,47.791
MO,29051,Cole,–92.271404,38.506847,63.094,47.314
MO,29053,Cooper,–92.812323,38.845386,62.457,46.2
MO,29055,Crawford,–91.313933,37.966561,62.262,46.242
MO,29057,Dade,–93.854878,37.43235,59.322,43.183
MO,29059,Dallas,–93.033812,37.683583,62.857,45.094
MO,29061,Daviess,–93.970053,39.962839,64.597,47.842
MO,29063,DeKalb,–94.407190,39.894665,59.5,43.491
MO,29065,Dent,–91.495916,37.60325,58.034,42.721
MO,29067,Douglas,–92.515892,36.946517,60.258,44.345
MO,29069,Dunklin,–90.062254,36.153025,59.83,44.177
MO,29071,Franklin,–91.073410,38.408313,59.497,43.905
MO,29073,Gasconade,–91.505780,38.441183,60.128,44.116
MO,29075,Gentry,–94.404110,40.209379,63.383,47.008
MO,29077,Greene,–93.340641,37.258196,66.365,49.451
MO,29079,Grundy,–93.565054,40.112541,61.709,45.191
MO,29081,Harrison,–93.992582,40.34562,58.748,42.857
MO,29083,Henry,–93.792628,38.386491,58.09,42.837
MO,29085,Hickory,–93.322835,37.9367,62.283,45.374
MO,29087,Holt,–95.219072,40.095724,59.424,42.872
MO,29089,Howard,–92.695926,39.143365,65.503,48.681
MO,29091,Howell,–91.887368,36.774369,60.659,44.517
MO,29093,Iron,–90.699627,37.62596,63.761,47.36
MO,29095,Jackson,–94.342507,39.007233,72,56.146
MO,29097,Jasper,–94.338869,37.200865,59.532,45.062
MO,29099,Jefferson,–90.543138,38.257414,62.842,46.958
MO,29101,Johnson,–93.805999,38.74588,63.211,46.743
MO,29103,Knox,–92.146809,40.136776,63.738,46.437
MO,29105,Laclede,–92.594832,37.65969,62.678,47.014
MO,29107,Lafayette,–93.802639,39.068705,62.288,45.87
MO,29109,Lawrence,–93.833262,37.106135,60.519,43.878
MO,29111,Lewis,–91.728803,40.084559,64.244,46.726
MO,29113,Lincoln,–90.957771,39.058568,61.148,45.402
MO,29115,Linn,–93.108019,39.86444,65.615,49.88
MO,29117,Livingston,–93.548201,39.778587,60.905,44.471
MO,29119,McDonald,–94.343956,36.630218,61.662,46.129
MO,29121,Macon,–92.564340,39.829795,60.622,44.383
MO,29123,Madison,–90.345453,37.473235,58.9,43.327
MO,29125,Maries,–91.923601,38.162615,63.766,46.321
MO,29127,Marion,–91.635379,39.807538,59.526,43.871
MO,29129,Mercer,–93.567631,40.421414,60.622,43.519
MO,29131,Miller,–92.429871,38.21672,60.923,44.848
MO,29133,Mississippi,–89.295929,36.826264,63.593,46.629
MO,29135,Moniteau,–92.583642,38.633037,61.221,44.247
MO,29137,Monroe,–92.006458,39.49827,62.062,45.226
MO,29139,Montgomery,–91.465437,38.935162,61.412,45.497
MO,29141,Morgan,–92.874835,38.420807,66.181,50.155
MO,29143,New Madrid,–89.655949,36.594261,55.377,42.879
MO,29145,Newton,–94.334741,36.908017,60.04,44.757
MO,29147,Nodaway,–94.883281,40.360484,65.466,49.204
MO,29149,Oregon,–91.402902,36.684867,62.796,47.719
MO,29151,Osage,–91.859504,38.464254,60.374,44.376
MO,29153,Ozark,–92.458580,36.649643,60.059,44.143
MO,29155,Pemiscot,–89.785942,36.209916,63.639,47.242
MO,29157,Perry,–89.802125,37.71113,60.665,44.717
MO,29159,Pettis,–93.285207,38.727367,62.806,46.05
MO,29161,Phelps,–91.790349,37.866326,62.571,46.037
MO,29163,Pike,–91.171042,39.344178,60.408,44.416
MO,29165,Platte,–94.761472,39.378696,65.739,49.034
MO,29167,Polk,–93.400817,37.616761,59.426,43.628
MO,29169,Pulaski,–92.207022,37.824835,68.327,48.964
MO,29171,Putnam,–93.014531,40.478606,59.247,42.979
MO,29173,Ralls,–91.524787,39.553455,60.361,44.18
MO,29175,Randolph,–92.492725,39.441601,56.88,41.237
MO,29177,Ray,–93.995746,39.308401,61.788,46.02
MO,29179,Reynolds,–90.969516,37.360857,63.157,46.742
MO,29181,Ripley,–90.867060,36.648902,59.916,44.462
MO,29183,St. Charles,–90.674915,38.781102,63.942,47.801
MO,29185,St. Clair,–93.773077,38.039069,61.741,45.799
MO,29186,Ste. Genevieve,–90.181170,37.89018,61.088,45.714
MO,29187,St. Francois,–90.473868,37.810707,62.277,47.317
MO,29189,St. Louis,–90.445954,38.640702,73.216,52.888
MO,29195,Saline,–93.204164,39.13584,65.024,49.394
MO,29197,Schuyler,–92.519016,40.469361,63.492,46.39
MO,29199,Scotland,–92.142824,40.447686,64.746,47.161
MO,29201,Scott,–89.568098,37.047793,62.478,45.975
MO,29203,Shannon,–91.398364,37.15198,64.231,48.547
MO,29205,Shelby,–92.088719,39.797531,60.864,44.133
MO,29207,Stoddard,–89.941735,36.855428,57.33,42.511
MO,29209,Stone,–93.467782,36.747857,58.811,43.558
MO,29211,Sullivan,–93.109783,40.209587,65.722,48.25
MO,29213,Taney,–93.042819,36.649827,61.643,45.839
MO,29215,Texas,–91.964478,37.314257,60.334,44.65
MO,29217,Vernon,–94.341597,37.850196,62.44,46.607
MO,29219,Warren,–91.159307,38.761902,63.111,45.963
MO,29221,Washington,–90.897056,37.942315,63.102,47.253
MO,29223,Wayne,–90.460868,37.113825,60.279,44.29
MO,29225,Webster,–92.876080,37.280804,61.462,46.011
MO,29227,Worth,–94.419129,40.480482,66.62,50.123
MO,29229,Wright,–92.480010,37.267636,60.083,43.632
MO,29510,St. Louis [9],–90.244582,38.635699,77.663,59.861
MT,30001,Beaverhead,–112.892869,45.133863,65.486,46.721
MT,30003,Big Horn,–107.518163,45.407869,74.094,56.934
MT,30005,Blaine,–108.967648,48.428282,73.496,54.817
MT,30007,Broadwater,–111.496103,46.334476,60.952,43.599
MT,30009,Carbon,–109.028551,45.224475,69.512,50.864
MT,30011,Carter,–104.515324,45.516825,60.961,42.45
MT,30013,Cascade,–111.350571,47.316443,66.01,49.033
MT,30015,Chouteau,–110.436189,47.886837,67.752,48.175
MT,30017,Custer,–105.550508,46.261481,65.609,48.326
MT,30019,Daniels,–105.541739,48.794429,59.75,42.65
MT,30021,Dawson,–104.901027,47.272425,64.653,48.439
MT,30023,Deer Lodge,–113.139108,46.099059,74.384,57.669
MT,30025,Fallon,–104.405718,46.318184,57.082,40.684
MT,30027,Fergus,–109.223280,47.222997,62.321,44.62
MT,30029,Flathead,–114.054319,48.314696,63.858,45.277
MT,30031,Gallatin,–111.173443,45.535559,70.647,50.808
MT,30033,Garfield,–106.982212,47.281174,55.315,39.266
MT,30035,Glacier,–112.990502,48.705671,75.938,57.874
MT,30037,Golden Valley,–109.174586,46.380624,64.149,45.742
MT,30039,Granite,–113.425683,46.395358,65.005,46.739
MT,30041,Hill,–110.106372,48.628331,69.201,52.178
MT,30043,Jefferson,–112.056771,46.126557,64.922,46.432
MT,30045,Judith Basin,–110.305320,47.032558,67.041,48.345
MT,30047,Lake,–114.083687,47.642901,71.319,53.711
MT,30049,Lewis and Clark,–112.382954,47.122133,69.35,51.049
MT,30051,Liberty,–111.036924,48.559654,65.489,46.857
MT,30053,Lincoln,–115.404343,48.542232,60.656,44.652
MT,30055,McCone,–105.757222,47.629628,63.369,46.679
MT,30057,Madison,–111.917328,45.319288,64.869,45.739
MT,30059,Meagher,–110.921781,46.585706,64.29,45.911
MT,30061,Mineral,–115.064550,47.155213,65.457,49.66
MT,30063,Missoula,–113.892681,47.027263,75.428,57.198
MT,30065,Musselshell,–108.436982,46.505665,60.836,43.283
MT,30067,Park,–110.532798,45.421905,70.306,51.134
MT,30069,Petroleum,–108.226575,47.141917,65.258,47.956
MT,30071,Phillips,–107.928833,48.250155,62.805,44.603
MT,30073,Pondera,–112.219928,48.230312,67.218,48.457
MT,30075,Powder River,–105.555259,45.40889,63.99,45.784
MT,30077,Powell,–112.931100,46.844225,64.112,46.624
MT,30079,Prairie,–105.375808,46.852434,64.009,45.707
MT,30081,Ravalli,–114.119065,46.079298,65.396,46.54
MT,30083,Richland,–104.563387,47.785513,57.784,41.946
MT,30085,Roosevelt,–104.995170,48.282747,71.368,54.759
MT,30087,Rosebud,–106.701953,46.161734,61.505,45.652
MT,30089,Sanders,–115.180225,47.756469,62.177,45.212
MT,30091,Sheridan,–104.533913,48.705523,64.29,46.417
MT,30093,Silver Bow,–112.660222,45.895959,71.58,54.829
MT,30095,Stillwater,–109.391752,45.663496,65.63,46.961
MT,30097,Sweet Grass,–109.941312,45.81306,64.75,45.804
MT,30099,Teton,–112.281725,47.819035,64.687,47.187
MT,30101,Toole,–111.733493,48.645052,62.803,44.921
MT,30103,Treasure,–107.280494,46.209636,65.347,46.737
MT,30105,Valley,–106.687883,48.365713,63.607,46.427
MT,30107,Wheatland,–109.857147,46.497047,65.462,47.574
MT,30109,Wibaux,–104.274466,46.962866,64.47,47.836
MT,30111,Yellowstone,–108.276656,45.936987,64.273,48.259
NE,31001,Adams,–98.500044,40.520632,61.491,45.65
NE,31003,Antelope,–98.058037,42.183225,58.765,41.918
NE,31005,Arthur,–101.697045,41.570856,62.613,43.458
NE,31007,Banner,–103.726263,41.53975,61.005,42.57
NE,31009,Blaine,–99.990771,41.92523,60.273,41.83
NE,31011,Boone,–98.066794,41.7054,60.319,43.628
NE,31013,Box Butte,–103.087821,42.215665,61.247,44.958
NE,31015,Boyd,–98.773022,42.894448,60.705,42.869
NE,31017,Brown,–99.923176,42.34939,57.787,40.935
NE,31019,Buffalo,–99.074983,40.855226,63.495,47.456
NE,31021,Burt,–96.337746,41.854179,65.744,49.969
NE,31023,Butler,–97.132040,41.226072,60.934,44.173
NE,31025,Cass,–96.140609,40.909878,62.992,46.621
NE,31027,Cedar,–97.256824,42.604511,59.926,43.123
NE,31029,Chase,–101.694192,40.53039,58.658,41.751
NE,31031,Cherry,–101.072622,42.566985,65.199,47.741
NE,31033,Cheyenne,–103.011929,41.214236,59.015,42.298
NE,31035,Clay,–98.051050,40.523669,58.949,42.518
NE,31037,Colfax,–97.089455,41.574675,64.305,47.964
NE,31039,Cuming,–96.788517,41.915865,59.868,43.821
NE,31041,Custer,–99.726866,41.393893,59.467,42.436
NE,31043,Dakota,–96.562549,42.390456,63.202,48.261
NE,31045,Dawes,–103.134872,42.711214,66.458,47.671
NE,31047,Dawson,–99.815154,40.867378,64.217,48.041
NE,31049,Deuel,–102.332604,41.112988,61.84,44.098
NE,31051,Dixon,–96.855862,42.48528,62.475,45.856
NE,31053,Dodge,–96.645853,41.577008,64.896,47.521
NE,31055,Douglas,–96.154066,41.297091,69.001,51.942
NE,31057,Dundy,–101.681133,40.180165,59.761,42.287
NE,31059,Fillmore,–97.596705,40.52504,60.95,43.883
NE,31061,Franklin,–98.962080,40.183203,62.89,47.097
NE,31063,Frontier,–100.406683,40.530947,62.564,44.9
NE,31065,Furnas,–99.909661,40.191991,59.536,42.316
NE,31067,Gage,–96.683453,40.255234,64.405,47.412
NE,31069,Garden,–102.328229,41.659381,62.622,44.896
NE,31071,Garfield,–98.922998,41.905572,58.755,41.519
NE,31073,Gosper,–99.824078,40.509838,59.513,42.515
NE,31075,Grant,–101.756875,41.915867,59.882,41.586
NE,31077,Greeley,–98.530566,41.5676,62.884,45.039
NE,31079,Hall,–98.498004,40.866023,62.773,47.398
NE,31081,Hamilton,–98.021943,40.877145,59.49,43.184
NE,31083,Harlan,–99.403418,40.178766,58.885,41.959
NE,31085,Hayes,–101.055580,40.535786,60.382,42.207
NE,31087,Hitchcock,–101.044217,40.176896,60.737,44.042
NE,31089,Holt,–98.784766,42.459287,60.046,42.698
NE,31091,Hooker,–101.116810,41.9187,62.54,43.638
NE,31093,Howard,–98.513303,41.219403,62.814,45.742
NE,31095,Jefferson,–97.143103,40.175736,62.797,45.725
NE,31097,Johnson,–96.268562,40.395457,64.602,47.197
NE,31099,Kearney,–98.948461,40.506269,60.463,43.446
NE,31101,Keith,–101.644474,41.194404,62.907,45.922
NE,31103,Keya Paha,–99.718351,42.87548,61.697,43.344
NE,31105,Kimball,–103.711105,41.199155,60.889,43.774
NE,31107,Knox,–97.891349,42.634405,61.797,44.774
NE,31109,Lancaster,–96.688658,40.783547,71.919,52.786
NE,31111,Lincoln,–100.744481,41.050322,54.488,41.01
NE,31113,Logan,–100.443665,41.542156,62.452,43.594
NE,31115,Loup,–99.509764,41.897714,62.333,43.778
NE,31117,McPherson,–101.060237,41.596473,65.096,45.81
NE,31119,Madison,–97.606856,41.909929,56.968,40.996
NE,31121,Merrick,–98.031051,41.169801,61.425,44.46
NE,31123,Morrill,–102.990599,41.732205,63.743,46.937
NE,31125,Nance,–97.991408,41.402386,62.631,45.968
NE,31127,Nemaha,–95.850954,40.387448,64.026,46.336
NE,31129,Nuckolls,–98.046842,40.176492,61.457,43.993
NE,31131,Otoe,–96.131027,40.637992,61.706,46.355
NE,31133,Pawnee,–96.245225,40.13785,63.376,45.645
NE,31135,Perkins,–101.636443,40.856065,60.2,43.665
NE,31137,Phelps,–99.406557,40.516365,60.279,43.269
NE,31139,Pierce,–97.610992,42.271413,57.787,41.958
NE,31141,Platte,–97.513467,41.576866,60.991,43.651
NE,31143,Polk,–97.570663,41.187925,59.596,42.471
NE,31145,Red Willow,–100.468576,40.16942,59.096,42.494
NE,31147,Richardson,–95.718603,40.123743,62.734,46.126
NE,31149,Rock,–99.458530,42.413325,62.492,44.749
NE,31151,Saline,–97.131755,40.516802,68.694,51.8
NE,31153,Sarpy,–96.109125,41.115064,62.631,46.319
NE,31155,Saunders,–96.640923,41.223152,62,46.033
NE,31157,Scotts Bluff,–103.705860,41.851589,62.761,46.952
NE,31159,Seward,–97.140383,40.871944,62.239,45.489
NE,31161,Sheridan,–102.389698,42.507074,62.305,46.293
NE,31163,Sherman,–98.972849,41.218743,65.991,49.867
NE,31165,Sioux,–103.742605,42.483806,63.606,46.768
NE,31167,Stanton,–97.174724,41.904793,59.537,42.715
NE,31169,Thayer,–97.596263,40.173845,60.806,44.176
NE,31171,Thomas,–100.506911,41.84862,61.504,42.766
NE,31173,Thurston,–96.533943,42.154061,67.453,51.113
NE,31175,Valley,–98.983484,41.564094,60.153,42.98
NE,31177,Washington,–96.224574,41.533979,59.633,42.806
NE,31179,Wayne,–97.126243,42.210746,63.576,46.388
NE,31181,Webster,–98.498590,40.180646,63.468,47.664
NE,31183,Wheeler,–98.522289,41.937859,65.237,47.347
NE,31185,York,–97.596742,40.873056,59.163,42.526
NV,32001,Churchill,–118.270419,39.525701,61.664,44.841
NV,32003,Clark,–115.013819,36.214236,73.056,56.462
NV,32005,Douglas,–119.609019,38.905129,66.312,48.434
NV,32007,Elko,–115.351424,41.141133,65.025,46.467
NV,32009,Esmeralda,–117.632382,37.778966,62.314,44.636
NV,32011,Eureka,–116.272208,39.977788,53.528,38.609
NV,32013,Humboldt,–118.127592,41.407914,62.27,45.943
NV,32015,Lander,–117.047240,39.900211,64.383,46.519
NV,32017,Lincoln,–114.863037,37.634605,57.729,41.294
NV,32019,Lyon,–119.197417,39.022214,62.714,46.311
NV,32021,Mineral,–118.416279,38.516647,66.141,48.67
NV,32023,Nye,–116.459047,37.966379,64.988,47.518
NV,32027,Pershing,–118.409477,40.439639,65.001,48.322
NV,32029,Storey,–119.524646,39.438385,57.245,43.662
NV,32031,Washoe,–119.710315,40.703311,72.978,55.842
NV,32033,White Pine,–114.900945,39.417804,64.174,46.212
NV,32510,Carson City [9],–119.743442,39.153447,68.277,51.711
NH,33001,Belknap,–71.425366,43.519109,65.208,49.257
NH,33003,Carroll,–71.201665,43.867567,68.218,50.646
NH,33005,Cheshire,–72.248217,42.925455,73.827,56.707
NH,33007,Coos,–71.289383,44.652419,70.294,54.133
NH,33009,Grafton,–71.842264,43.926488,73.702,56.473
NH,33011,Hillsborough,–71.723101,42.911643,69.586,52.835
NH,33013,Merrimack,–71.680130,43.299485,68.939,52.716
NH,33015,Rockingham,–71.099437,42.98936,69.748,53.641
NH,33017,Strafford,–71.035927,43.293177,71.11,54.842
NH,33019,Sullivan,–72.222084,43.361188,71.64,55.514
NJ,34001,Atlantic,–74.633758,39.469354,73.451,54.314
NJ,34003,Bergen,–74.074522,40.95909,77.74,60.592
NJ,34005,Burlington,–74.663006,39.875786,73.33,57.089
NJ,34007,Camden,–74.961251,39.802352,76.867,58.044
NJ,34009,Cape May,–74.847716,39.086143,68.995,51.233
NJ,34011,Cumberland,–75.121644,39.328387,72.651,56.566
NJ,34013,Essex,–74.246136,40.787217,79.919,63.531
NJ,34015,Gloucester,–75.143708,39.721019,69.347,52.642
NJ,34017,Hudson,–74.078627,40.731384,80.969,64.956
NJ,34019,Hunterdon,–74.911970,40.565283,65.464,52.032
NJ,34021,Mercer,–74.703724,40.282503,77.846,61.324
NJ,34023,Middlesex,–74.407585,40.439593,78.805,58.999
NJ,34025,Monmouth,–74.152446,40.287056,71.72,52.725
NJ,34027,Morris,–74.547427,40.858581,73.793,53.775
NJ,34029,Ocean,–74.263027,39.86585,65.929,47.883
NJ,34031,Passaic,–74.300308,41.033763,77.653,58.438
NJ,34033,Salem,–75.357356,39.573828,66.139,49.608
NJ,34035,Somerset,–74.619930,40.565522,75.749,57.543
NJ,34037,Sussex,–74.691855,41.137424,64.209,48.135
NJ,34039,Union,–74.308696,40.659871,76.842,58.43
NJ,34041,Warren,–75.009542,40.853524,66.645,50.659
NM,35001,Bernalillo,–106.669065,35.054002,75.851,60.392
NM,35003,Catron,–108.392097,33.901814,66.569,47.556
NM,35005,Chaves,–104.469837,33.361605,65.739,50.017
NM,35006,Cibola,–108.000255,34.93205,77.239,61.861
NM,35007,Colfax,–104.640126,36.612963,71.514,53.715
NM,35009,Curry,–103.346055,34.572984,64.489,47.569
NM,35011,De Baca,–104.401527,34.351429,66.718,51.162
NM,35013,Dona Ana,–106.832182,32.350912,73.646,58.939
NM,35015,Eddy,–104.306471,32.457858,62.469,47.05
NM,35017,Grant,–108.381504,32.732087,72.929,56.733
NM,35019,Guadalupe,–104.784968,34.869782,75.701,61.373
NM,35021,Harding,–103.829931,35.863152,73.087,55.861
NM,35023,Hidalgo,–108.745729,31.899658,71.14,54.327
NM,35025,Lea,–103.413271,32.795687,62.721,48.206
NM,35027,Lincoln,–105.449083,33.740941,67.504,50.055
NM,35028,Los Alamos,–106.307968,35.870047,71.274,52.815
NM,35029,Luna,–107.746639,32.184482,70.756,55.111
NM,35031,McKinley,–108.255307,35.573732,74.125,56.851
NM,35033,Mora,–104.921898,35.982841,77.757,61.085
NM,35035,Otero,–105.781079,32.588776,66.116,48.099
NM,35037,Quay,–103.548071,35.107018,67.899,50.857
NM,35039,Rio Arriba,–106.693983,36.509669,77.98,63.466
NM,35041,Roosevelt,–103.482725,34.021457,66.758,50.852
NM,35043,Sandoval,–106.882618,35.685073,73.227,56.496
NM,35045,San Juan,–108.324578,36.511625,58.46,44.298
NM,35047,San Miguel,–104.803515,35.476876,77.683,62.775
NM,35049,Santa Fe,–105.966441,35.513722,78.349,62.415
NM,35051,Sierra,–107.188161,33.119479,65.281,48.813
NM,35053,Socorro,–106.939003,33.991614,74.159,58.833
NM,35055,Taos,–105.637987,36.576529,78.997,61.963
NM,35057,Torrance,–105.846836,34.634644,68.281,52.28
NM,35059,Union,–103.475723,36.488085,66.677,51.353
NM,35061,Valencia,–106.806582,34.71684,71.726,55.855
NY,36001,Albany,–73.974014,42.588271,75.883,59.078
NY,36003,Allegany,–78.026176,42.247894,65.626,48.435
NY,36005,Bronx [10],–73.852939,40.848711,79.738,60.934
NY,36007,Broome,–75.830291,42.161977,67.396,51.887
NY,36009,Cattaraugus,–78.681006,42.244853,66.512,49.746
NY,36011,Cayuga,–76.574587,43.008546,69.831,52.856
NY,36013,Chautauqua,–79.407595,42.304216,65.591,49.062
NY,36015,Chemung,–76.747179,42.155281,67.871,48.521
NY,36017,Chenango,–75.604905,42.489732,69.41,53.108
NY,36019,Clinton,–73.705648,44.75271,71.242,55.431
NY,36021,Columbia,–73.626805,42.247729,71.345,55.476
NY,36023,Cortland,–76.076265,42.593824,69.919,52.03
NY,36025,Delaware,–74.966728,42.193987,68.562,51.966
NY,36027,Dutchess,–73.739951,41.755009,70.642,54.669
NY,36029,Erie,–78.778192,42.752759,73.897,55.564
NY,36031,Essex,–73.777573,44.108971,71.408,54.699
NY,36033,Franklin,–74.310670,44.594374,72.777,55.624
NY,36035,Fulton,–74.423678,43.115609,65.061,50.039
NY,36037,Genesee,–78.192778,43.00091,63.164,47.708
NY,36039,Greene,–74.149495,42.286951,65.722,51.276
NY,36041,Hamilton,–74.502456,43.657879,66.169,50.102
